               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.020037,            0.010799,             0.10828,             0.07926,             0.54131,            0.048635,            0.042506,           0.0073585,             0.00263,            0.063457,            0.007228,            0.007228,            0.007228
                  86,              0.0202,            0.010851,             0.10858,             0.26367,              0.3508,            0.049457,            0.043448,           0.0073904,           0.0026233,            0.063286,            0.007195,            0.007195,            0.007195
                  87,            0.020036,            0.010713,             0.10857,            0.064539,             0.59507,            0.049459,            0.043599,           0.0073067,           0.0026212,            0.063301,            0.007162,            0.007162,            0.007162
                  88,            0.020011,            0.010786,             0.10868,             0.22477,               0.387,            0.050661,            0.044569,           0.0072425,           0.0026331,            0.063279,            0.007129,            0.007129,            0.007129
                  89,            0.019755,            0.010853,             0.10792,             0.12118,             0.48444,            0.050967,            0.044934,           0.0072703,           0.0026549,            0.063187,            0.007096,            0.007096,            0.007096
                  90,            0.019682,            0.010954,             0.10834,              0.1719,             0.44431,            0.050662,            0.044439,           0.0073144,           0.0026559,            0.063264,            0.007063,            0.007063,            0.007063
                  91,            0.019793,            0.010741,             0.10815,             0.12248,             0.49545,            0.051297,            0.045022,           0.0072149,           0.0026699,            0.063103,             0.00703,             0.00703,             0.00703
                  92,            0.019628,            0.010823,             0.10808,             0.15258,             0.45624,            0.052315,            0.045951,           0.0072599,           0.0026457,            0.062983,            0.006997,            0.006997,            0.006997
                  93,            0.019806,            0.010643,             0.10816,             0.18372,             0.42789,            0.052774,            0.046274,           0.0072856,           0.0026461,            0.062891,            0.006964,            0.006964,            0.006964
                  94,            0.019849,            0.010638,             0.10792,            0.081588,             0.55376,            0.053052,            0.046736,           0.0073267,           0.0026272,            0.062804,            0.006931,            0.006931,            0.006931
