               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.019451,           0.0082535,            0.055099,              0.8027,             0.88004,              0.9023,             0.83823,           0.0058181,           0.0022103,            0.014456,            0.006106,            0.006106,            0.006106
                 120,            0.019518,           0.0082251,            0.055174,             0.79917,             0.88803,             0.90323,             0.83893,           0.0058091,           0.0022088,             0.01434,            0.006073,            0.006073,            0.006073
                 121,            0.019433,           0.0082116,            0.054981,             0.81137,             0.87857,             0.90401,             0.83976,            0.005799,           0.0022071,            0.014225,             0.00604,             0.00604,             0.00604
                 122,            0.019717,           0.0081099,            0.054599,              0.8087,              0.8834,             0.90444,             0.84022,           0.0057836,           0.0022058,            0.014101,            0.006007,            0.006007,            0.006007
                 123,            0.019871,            0.008015,            0.054228,             0.81888,             0.87462,             0.90548,             0.84119,           0.0057727,           0.0022036,            0.013976,            0.005974,            0.005974,            0.005974
                 124,            0.019829,           0.0081453,            0.055469,             0.82225,             0.86998,             0.90628,             0.84242,           0.0057661,           0.0022037,            0.013864,            0.005941,            0.005941,            0.005941
                 125,            0.019665,           0.0082832,            0.053974,             0.82013,             0.87254,             0.90722,              0.8435,           0.0057543,           0.0022028,            0.013778,            0.005908,            0.005908,            0.005908
                 126,            0.019186,           0.0082047,             0.05426,             0.82381,             0.87182,             0.90819,             0.84471,           0.0057467,            0.002201,            0.013676,            0.005875,            0.005875,            0.005875
                 127,            0.019591,           0.0081142,            0.053424,             0.83011,             0.86872,             0.90869,              0.8447,           0.0057405,           0.0021991,            0.013607,            0.005842,            0.005842,            0.005842
                 128,            0.019946,           0.0081783,            0.053801,             0.82573,             0.87202,             0.90938,             0.84529,           0.0057356,           0.0021965,             0.01356,            0.005809,            0.005809,            0.005809
                 129,            0.020048,           0.0081779,            0.053444,             0.81104,             0.89042,             0.91012,             0.84589,            0.005729,           0.0021936,            0.013501,            0.005776,            0.005776,            0.005776
                 130,            0.019563,           0.0081651,            0.053767,             0.81733,             0.88574,             0.91085,              0.8462,           0.0057219,           0.0021931,            0.013434,            0.005743,            0.005743,            0.005743
                 131,             0.01987,           0.0081599,            0.052402,              0.8286,             0.87741,             0.91194,             0.84752,           0.0057209,           0.0021914,            0.013358,             0.00571,             0.00571,             0.00571
                 132,            0.019624,           0.0081019,            0.052507,             0.81094,             0.89481,             0.91252,             0.84816,           0.0057188,           0.0021918,            0.013302,            0.005677,            0.005677,            0.005677
                 133,            0.019439,            0.008012,            0.051835,              0.8344,             0.87343,             0.91357,              0.8491,           0.0057176,           0.0021895,            0.013227,            0.005644,            0.005644,            0.005644
                 134,            0.019604,           0.0081045,            0.052873,             0.83347,             0.87589,             0.91447,             0.85005,           0.0057159,           0.0021871,            0.013151,            0.005611,            0.005611,            0.005611
                 135,            0.019783,           0.0081294,            0.051533,             0.83766,             0.87447,             0.91522,             0.85055,           0.0057081,           0.0021842,            0.013084,            0.005578,            0.005578,            0.005578
                 136,            0.019766,           0.0080959,            0.051301,             0.83754,             0.87545,             0.91548,             0.85082,           0.0057061,           0.0021836,            0.013017,            0.005545,            0.005545,            0.005545
                 137,            0.019667,           0.0080357,            0.050517,             0.85415,             0.86319,             0.91603,             0.85134,           0.0057019,           0.0021821,            0.012961,            0.005512,            0.005512,            0.005512
                 138,            0.019357,           0.0080686,             0.05273,             0.83826,             0.87764,              0.9165,             0.85234,           0.0057033,           0.0021799,            0.012904,            0.005479,            0.005479,            0.005479
                 139,            0.019989,           0.0079803,            0.050609,             0.83803,             0.87999,             0.91671,             0.85245,           0.0057061,           0.0021784,            0.012833,            0.005446,            0.005446,            0.005446
                 140,            0.019565,           0.0080118,            0.051353,             0.83991,             0.87948,             0.91704,             0.85283,           0.0057078,           0.0021786,             0.01278,            0.005413,            0.005413,            0.005413
                 141,            0.019435,           0.0081016,            0.050617,             0.84137,             0.87946,             0.91724,             0.85298,           0.0057058,           0.0021781,            0.012721,             0.00538,             0.00538,             0.00538
                 142,            0.018991,           0.0081405,            0.050353,             0.84321,              0.8785,             0.91757,             0.85307,            0.005705,           0.0021774,            0.012664,            0.005347,            0.005347,            0.005347
                 143,            0.019179,           0.0080131,            0.050213,             0.84511,             0.87976,             0.91825,             0.85377,           0.0057049,           0.0021758,            0.012601,            0.005314,            0.005314,            0.005314
                 144,            0.019593,           0.0080928,            0.050921,             0.83959,             0.88644,              0.9186,             0.85418,           0.0057046,           0.0021744,             0.01254,            0.005281,            0.005281,            0.005281
                 145,            0.019619,           0.0081899,            0.050086,             0.83976,             0.88638,             0.91919,             0.85499,           0.0057034,           0.0021739,            0.012483,            0.005248,            0.005248,            0.005248
                 146,            0.019096,           0.0080136,            0.050962,             0.82447,             0.90222,              0.9199,             0.85576,           0.0057009,           0.0021746,            0.012427,            0.005215,            0.005215,            0.005215
                 147,            0.019249,            0.008061,             0.05047,              0.8425,             0.88579,             0.92026,             0.85612,           0.0056981,           0.0021746,            0.012374,            0.005182,            0.005182,            0.005182
                 148,            0.019137,           0.0080596,            0.047563,             0.82715,             0.90337,             0.92048,             0.85613,           0.0057009,            0.002174,            0.012316,            0.005149,            0.005149,            0.005149
                 149,            0.019374,           0.0080708,            0.049299,             0.83858,             0.89241,             0.92073,             0.85643,           0.0056976,           0.0021736,             0.01226,            0.005116,            0.005116,            0.005116
                 150,            0.019453,           0.0081053,            0.048575,             0.82392,             0.90963,             0.92138,             0.85717,           0.0056974,            0.002173,            0.012211,            0.005083,            0.005083,            0.005083
                 151,            0.018877,           0.0080196,             0.04892,             0.82181,             0.91178,             0.92204,             0.85737,           0.0056966,           0.0021721,             0.01217,             0.00505,             0.00505,             0.00505
                 152,            0.019049,           0.0080136,            0.049124,              0.8371,             0.89791,             0.92229,             0.85742,           0.0056913,           0.0021713,             0.01212,            0.005017,            0.005017,            0.005017
                 153,            0.018998,           0.0080451,            0.048569,             0.83889,              0.8981,              0.9228,             0.85829,           0.0056925,           0.0021706,            0.012075,            0.004984,            0.004984,            0.004984
                 154,            0.019024,            0.007966,            0.046929,             0.83775,             0.89978,             0.92357,             0.85909,           0.0056916,           0.0021687,            0.012018,            0.004951,            0.004951,            0.004951
                 155,            0.019547,           0.0080052,            0.048248,              0.8376,             0.90043,             0.92397,             0.85917,           0.0056923,           0.0021678,            0.011969,            0.004918,            0.004918,            0.004918
                 156,             0.01966,           0.0079045,            0.046924,             0.82935,             0.90972,             0.92464,             0.85969,            0.005692,           0.0021662,            0.011921,            0.004885,            0.004885,            0.004885
                 157,            0.018873,            0.007972,             0.04828,             0.83934,             0.90195,             0.92485,             0.85955,           0.0056898,           0.0021655,            0.011868,            0.004852,            0.004852,            0.004852
                 158,            0.019477,           0.0079191,            0.047622,             0.84101,             0.90152,             0.92498,             0.85968,           0.0056858,           0.0021644,            0.011822,            0.004819,            0.004819,            0.004819
